age,monthly_income,savings,investment_amount,risk_level,account_balance,market_volatility_index,interest_rate,inflation_rate,stock_index_change,recommendations
22,90457,71800,33000,0,7261.86,32.68,2.72,5.11,0.37,Fixed Deposit
41,149129,82700,57900,0,5112.65,29.35,3.9,1.57,-0.53,Bonds
34,69028,17200,13200,1,12838.59,17.03,2.84,5.18,1.61,ETFs
50,124246,87800,50900,0,10156.66,31.95,1.79,4.2,0.36,Gold
32,60731,41300,23500,2,2403.64,17.71,1.62,2.71,-1.48,Crypto
18,160930,30900,21900,0,8907.99,15.26,3.92,1.59,1.47,Gold
35,184761,58500,19300,1,11910.02,30.72,1.03,1.46,-0.36,Mutual Funds
29,49638,35800,28600,0,11937.18,35.28,2.16,2.68,0.06,Gold
43,182558,16100,12400,1,2650.46,24.45,1.18,1.7,-1.29,Mutual Funds
31,25567,54200,33100,0,15232.08,25.94,1.66,2.34,-0.08,Bonds
29,165811,50100,26600,2,9362.09,19.08,1.19,1.26,-1.42,Stocks
36,62804,32800,21300,1,13633.84,24.84,4.49,3.98,-0.26,Mutual Funds
40,113821,26000,14800,1,12596.35,13.96,3.79,1.73,0.05,Mutual Funds
19,8754,16900,10800,0,4751.6,38.67,3.02,4.78,0.91,Fixed Deposit
44,32044,48000,19200,1,6077.82,34.01,1.51,2.09,-2.11,Mutual Funds
36,72260,30000,15900,2,18852.41,30.04,2.8,4.99,1.5,Real Estate
32,71912,10100,3200,0,3624.86,26.15,2.84,1.95,1.55,Fixed Deposit
28,13706,23900,11200,1,14147.39,33.77,3.16,4.61,-0.28,Index Funds
18,13894,16400,11600,1,12210.01,24.84,0.77,2.67,0.19,Mutual Funds
28,154109,40300,28600,1,12799.8,19.0,4.88,3.92,0.46,Mutual Funds
48,88986,4900,2000,0,14732.54,14.81,2.59,1.19,0.13,Bonds
45,86942,7900,4000,0,6463.52,29.43,4.67,3.48,0.91,Bonds
35,187684,53200,33000,1,12169.93,37.88,0.54,1.74,-0.58,Mutual Funds
45,34725,53900,21000,2,2078.21,14.61,1.61,3.43,-1.14,Crypto
45,141998,76600,38300,0,12962.36,15.4,0.97,1.71,0.64,Fixed Deposit
38,109555,51400,38000,1,12892.62,23.01,3.96,3.19,-2.29,Mutual Funds
50,14496,47200,27800,1,11933.55,34.21,1.94,1.55,0.93,Mutual Funds
27,61447,44400,18200,1,11971.27,18.82,4.28,2.1,1.08,ETFs
43,106604,1500,500,1,4490.63,17.62,4.25,3.98,-1.17,Mutual Funds
35,165878,10000,6900,0,6426.96,28.6,3.51,5.88,2.13,Bonds
39,93199,1400,800,1,17497.47,26.07,3.5,3.25,-0.53,Index Funds
40,46321,38500,11600,1,15997.77,11.81,3.65,4.44,-0.66,Mutual Funds
18,158728,54000,41600,0,9944.05,12.44,3.53,3.7,-0.98,Fixed Deposit
33,60147,7500,3600,1,18034.79,29.29,2.24,3.49,0.67,ETFs
40,96396,23100,15000,1,16114.28,23.95,3.57,1.32,-0.59,Mutual Funds
40,185738,50200,22100,2,5630.28,39.13,4.54,1.72,-2.16,Stocks
35,43787,21800,14400,1,5644.14,30.36,2.0,5.42,0.51,Index Funds
50,199018,27100,21700,1,15290.37,10.3,4.75,3.05,-0.44,Index Funds
28,26727,38000,11800,1,4695.79,24.43,0.56,4.07,1.63,Mutual Funds
39,100081,19100,8200,0,9588.27,22.43,2.07,3.64,0.46,Fixed Deposit
39,127721,12600,4800,0,9945.34,13.2,1.09,2.89,0.4,Gold
20,73056,31000,23600,1,13149.66,37.7,1.07,2.94,1.52,Index Funds
18,139153,46300,28200,1,9212.99,34.15,4.17,3.78,0.24,ETFs
30,170268,28800,13800,0,5453.39,16.9,4.63,1.71,1.17,Fixed Deposit
26,172807,10200,5500,0,9632.71,17.68,4.0,2.94,-0.97,Gold
41,85102,82300,42000,1,10994.25,10.96,4.89,3.23,2.47,ETFs
31,161570,6300,2500,1,12169.31,18.9,1.47,5.93,0.41,ETFs
23,81865,25100,19800,1,8840.58,27.54,1.13,2.76,-1.8,Index Funds
31,167728,12300,6300,1,11635.9,22.63,2.84,4.22,0.21,Index Funds
25,72695,22600,7500,1,10846.27,39.08,4.23,1.69,0.28,Index Funds
19,173972,31400,10700,0,13877.49,11.68,0.68,1.33,0.19,Bonds
18,122235,34500,19000,2,16528.79,27.74,4.98,5.36,-3.45,Real Estate
42,183773,23600,8000,0,3114.87,35.75,3.21,4.65,-0.82,Gold
44,113777,23300,17500,2,8265.59,24.42,4.91,2.59,-2.07,Stocks
24,24033,2900,1700,1,14361.24,10.09,2.14,3.52,-2.05,Index Funds
19,146877,29600,11000,0,16145.68,17.28,2.56,1.68,0.25,Gold
37,171923,45000,16200,1,6253.95,19.71,3.89,4.54,-0.84,ETFs
18,31832,62700,35100,1,12599.12,38.98,4.07,1.35,-0.55,Mutual Funds
50,199509,26800,12600,2,3271.73,37.35,1.55,4.79,-1.34,Stocks
19,120725,17500,5600,2,6123.22,38.48,4.68,3.73,2.07,Real Estate
47,150016,6300,5000,2,15707.63,34.77,4.4,2.39,0.06,Real Estate
37,24873,1200,900,2,11831.29,20.55,0.58,5.31,-2.28,Stocks
49,45372,17700,5700,2,18155.88,37.18,1.08,5.93,0.97,Stocks
50,94464,14600,6400,1,6965.73,39.45,2.73,2.27,-0.51,Mutual Funds
42,151451,8500,3700,0,7289.84,20.5,2.57,5.03,1.79,Fixed Deposit
21,122322,24800,12600,0,9002.42,17.82,3.69,4.75,-0.01,Fixed Deposit
31,172823,7300,2800,1,2718.34,26.41,0.9,4.74,-1.04,ETFs
48,105082,20200,6700,1,1905.38,15.61,3.4,5.79,-0.81,Mutual Funds
49,10110,67800,27100,0,6710.83,10.98,3.27,3.43,-0.6,Bonds
33,190413,40800,30200,0,8003.98,38.37,1.55,4.37,0.73,Bonds
43,17087,61000,48800,2,9458.78,37.77,2.94,5.12,-1.18,Stocks
32,159834,21700,12800,0,9235.81,14.88,1.5,3.4,1.87,Bonds
19,87617,23000,10400,0,2150.29,22.23,1.16,3.41,0.55,Fixed Deposit
43,105483,18800,8800,1,3337.45,34.93,3.08,2.59,0.34,ETFs
21,14596,24700,7400,1,11221.77,29.83,4.9,4.9,0.11,ETFs
35,112539,36800,15500,0,4036.26,21.84,1.57,4.43,-0.03,Bonds
26,23313,5600,2200,1,11193.15,32.33,2.1,3.26,-1.9,ETFs
19,118175,7400,2200,2,7594.11,36.91,1.65,3.1,0.44,Real Estate
29,119914,48000,36500,0,8287.44,37.78,1.7,1.36,2.89,Fixed Deposit
49,28705,65400,19600,1,7221.13,21.37,2.32,1.03,1.04,ETFs
29,78445,8600,3300,1,5283.95,15.21,3.66,3.64,0.66,Index Funds
29,108892,9900,6000,2,10050.99,37.39,0.67,3.09,-2.3,Stocks
40,7023,3700,1400,0,14398.56,12.78,4.81,4.98,1.63,Bonds
41,124654,1700,800,0,1958.68,31.65,0.71,3.71,1.2,Bonds
26,195868,8500,6600,1,7100.51,14.21,4.47,5.68,1.75,Index Funds
47,85073,70800,43200,1,10944.11,21.68,4.52,1.98,-1.36,Mutual Funds
31,97197,48300,14500,1,8872.59,22.35,2.86,5.95,-0.6,Index Funds
46,69429,88700,60300,2,12740.54,14.76,1.12,2.49,-2.23,Real Estate
32,109195,5000,1900,1,4077.26,37.68,3.04,4.21,-2.36,Index Funds
20,197699,31700,12700,1,14548.58,10.08,3.33,3.51,-0.87,Mutual Funds
20,38848,13900,6300,1,7498.57,36.81,4.36,2.8,0.7,Index Funds
34,173876,56700,20400,1,6147.35,36.51,2.98,1.7,-0.62,ETFs
50,151451,30400,9400,0,14684.02,19.51,2.35,1.67,-1.0,Bonds
36,195736,18700,12500,1,9530.26,31.13,4.27,4.56,0.51,ETFs
33,32766,12200,8900,1,10750.24,17.58,4.91,2.89,-4.86,Mutual Funds
30,73099,32200,17100,1,12091.87,32.76,3.4,5.81,-0.81,Index Funds
33,172132,24000,18500,1,9212.08,26.83,4.43,2.63,0.51,Index Funds
47,74122,9100,2900,0,3765.53,19.01,3.19,5.92,-0.61,Bonds
42,152159,34300,18200,1,10944.62,22.01,3.6,2.03,1.95,Index Funds
25,53868,15300,5800,1,4263.62,30.7,3.6,1.51,-0.99,Mutual Funds
28,124119,49000,35300,1,12353.75,37.18,3.67,2.56,-0.89,ETFs
44,159297,31500,21400,2,16254.51,13.92,1.94,5.43,-1.48,Stocks
43,100286,10300,7900,2,6378.48,27.14,3.09,3.61,-1.14,Stocks
41,11643,82200,24700,1,10820.37,17.61,3.17,1.68,0.42,Index Funds
24,41727,10900,6500,1,5912.92,34.04,1.92,2.01,1.21,ETFs
40,147077,29900,13800,1,2519.76,12.11,2.07,2.56,3.23,ETFs
35,114079,21900,8100,1,14383.61,30.67,3.93,3.95,0.87,Mutual Funds
24,70697,7400,4600,2,4186.83,15.25,3.12,2.66,-1.77,Stocks
50,21029,30200,10600,0,7635.23,27.89,1.17,4.74,1.86,Bonds
48,150298,56100,34200,0,12576.76,35.07,4.27,4.08,0.73,Fixed Deposit
34,199718,9500,4300,1,15552.49,32.65,4.47,5.37,0.04,Mutual Funds
35,196675,11700,4000,1,9200.28,32.59,2.6,3.5,1.6,Mutual Funds
38,164803,5900,2100,1,8861.73,25.54,1.44,2.66,3.55,Mutual Funds
48,114458,13600,5000,0,10320.74,36.72,4.76,5.98,-0.28,Bonds
45,115384,23900,11000,2,15883.16,27.64,4.47,2.78,-1.25,Real Estate
19,73926,6100,2700,0,13493.53,37.53,1.6,3.14,1.99,Bonds
50,142069,24400,15100,0,8906.87,26.4,0.93,5.05,3.98,Bonds
33,60506,1100,400,0,1255.28,25.18,2.48,1.44,0.22,Gold
44,83229,10500,4100,0,2975.84,16.67,3.54,2.93,0.05,Bonds
33,185887,3900,2600,0,9456.29,26.34,1.29,1.43,0.26,Gold
27,47092,27200,16300,0,15089.81,14.22,2.81,1.7,0.67,Gold
29,67539,33300,18300,1,13354.33,36.09,2.41,1.02,-2.11,Mutual Funds
48,157889,29600,18400,1,15944.17,30.28,4.51,1.05,0.46,Index Funds
22,173933,20500,11900,0,8819.94,39.81,2.43,2.9,0.41,Gold
34,18428,7300,5300,1,18567.72,12.76,2.9,5.05,0.32,ETFs
22,180006,27300,11700,0,14312.17,17.22,4.8,3.94,0.25,Bonds
43,146330,10200,7100,1,11139.17,36.31,1.85,4.17,0.14,ETFs
45,62775,59200,33700,1,6038.58,21.86,1.8,3.6,-3.15,ETFs
36,10469,2300,1200,2,7863.39,23.99,4.1,5.1,-1.08,Real Estate
34,33854,9400,6800,0,16886.59,35.82,1.75,5.4,1.28,Gold
45,142328,50700,38000,1,5199.95,25.65,4.24,5.25,1.64,Mutual Funds
41,81256,77700,31100,0,14297.57,15.8,0.93,5.06,-0.63,Bonds
36,170009,29100,11300,2,5424.04,36.76,1.0,1.91,-1.43,Real Estate
33,104134,53100,34500,0,15830.58,10.93,4.56,3.97,1.08,Gold
36,137723,5300,4100,0,10543.3,36.86,2.93,3.91,0.41,Fixed Deposit
37,186360,25000,16500,0,12577.59,11.52,3.73,3.64,-0.18,Bonds
49,89730,39600,21800,1,13148.42,29.98,1.51,3.4,1.29,Index Funds
43,161123,13100,10300,1,15629.69,12.15,1.25,1.45,-1.77,Index Funds
37,32386,26500,17500,0,11342.35,31.19,4.26,1.51,1.74,Gold
28,152256,48700,38000,2,5076.08,11.02,2.11,5.51,-2.25,Real Estate
44,38787,63200,31000,1,11217.59,35.27,2.55,4.15,-1.24,Index Funds
28,26621,71900,34500,1,6215.54,23.98,0.63,2.31,-1.56,Index Funds
29,82984,26500,9300,0,12191.77,12.8,2.24,2.4,-0.87,Bonds
36,195864,9100,5300,0,7473.19,31.2,3.97,4.05,0.46,Bonds
43,181325,18500,10200,1,13991.72,24.68,4.2,3.03,1.02,ETFs
36,39051,20500,7400,0,11997.7,15.73,3.64,3.21,-0.12,Bonds
45,54811,71800,22300,1,11573.5,10.47,3.61,1.3,-1.92,ETFs
21,35447,17400,10600,2,6989.06,22.54,2.78,1.69,-3.0,Stocks
20,133046,20900,6700,1,6056.07,12.57,2.92,2.97,1.27,ETFs
30,166326,16500,9400,0,14994.44,12.83,3.84,4.5,1.08,Bonds
42,89045,21500,12000,0,9874.32,18.02,1.61,1.24,1.61,Fixed Deposit
42,121859,50400,40300,1,14610.99,28.91,1.54,2.67,-0.2,Mutual Funds
25,193490,66700,25300,1,4148.41,25.9,4.77,4.48,1.0,Index Funds
34,150544,29800,17300,1,3766.91,12.07,0.62,4.96,-0.96,Mutual Funds
26,8471,6800,4600,1,20272.57,39.05,1.13,1.95,0.72,ETFs
20,125312,70900,31200,2,17336.41,36.62,3.07,4.66,-0.72,Real Estate
50,144401,90500,29900,1,11474.85,17.78,3.82,5.78,-1.22,Mutual Funds
30,170937,32000,16300,0,13378.95,13.67,2.92,5.53,0.35,Fixed Deposit
48,51850,51200,38900,0,13750.98,38.27,2.1,4.95,0.27,Bonds
18,59220,21300,15800,0,8251.6,23.83,4.9,4.56,1.37,Gold
39,98808,13600,5800,2,17846.1,19.34,3.67,2.18,-1.93,Stocks
31,142469,38800,14400,0,7991.7,24.71,4.24,4.17,1.39,Gold
20,171597,8100,4900,1,8224.18,33.18,0.68,4.22,0.19,Mutual Funds
42,58072,1400,800,1,16160.38,15.05,1.56,3.03,1.6,Index Funds
43,88820,7500,4700,0,7968.14,33.02,2.18,3.47,1.59,Fixed Deposit
26,28284,51300,23600,1,8005.0,32.48,1.32,4.47,-3.65,Index Funds
35,197402,41500,20300,1,13062.21,26.18,0.83,5.76,1.57,Mutual Funds
24,88369,16500,10400,1,4020.55,35.98,1.51,2.48,1.64,Mutual Funds
20,30122,23100,12000,1,15649.61,13.96,2.9,2.23,-1.89,Index Funds
22,135349,25300,15400,2,9516.83,27.86,3.63,4.01,-2.34,Real Estate
19,75553,21400,9000,1,7935.67,23.48,3.98,1.65,1.16,ETFs
46,99788,15900,9100,0,8024.49,22.67,0.69,3.91,0.17,Bonds
21,67812,11500,6900,1,6501.7,17.58,2.43,1.44,-0.96,Mutual Funds
47,12999,4600,2100,0,10834.24,21.17,1.05,3.45,2.16,Gold
45,27436,33400,17700,0,9681.96,13.24,2.44,4.1,0.45,Bonds
44,47963,12700,9800,1,11021.52,17.55,2.45,1.35,-3.13,ETFs
19,138168,29900,13500,1,2897.27,18.16,2.74,2.03,-1.53,Index Funds
46,161351,3000,2100,1,19035.28,31.62,4.52,2.68,1.56,Index Funds
21,113899,35300,10900,0,20905.28,11.46,4.12,2.84,0.05,Bonds
18,31201,21200,15700,2,9961.62,29.54,3.37,4.38,-1.08,Real Estate
47,155787,2300,1700,0,11084.63,16.64,4.48,3.65,0.68,Fixed Deposit
42,165381,44000,22000,0,13046.08,12.46,3.55,2.91,-0.91,Gold
20,151150,71300,42800,1,13672.94,19.02,4.18,3.25,-1.87,ETFs
38,192686,13000,7800,0,22955.54,16.73,3.04,1.06,1.53,Fixed Deposit
20,10105,56400,23700,0,3516.36,26.56,2.86,4.85,1.75,Bonds
45,122666,16200,9200,0,7180.65,20.72,3.76,1.21,0.72,Gold
37,99848,7200,2600,2,6880.23,38.98,0.59,5.15,-2.3,Real Estate
37,7839,13800,8400,1,6531.83,38.91,3.61,3.7,2.78,Index Funds
25,73920,39400,28000,0,4962.22,23.31,4.71,3.64,2.72,Bonds
29,48619,9700,4300,1,21984.32,33.85,3.71,4.52,1.91,Index Funds
43,47821,39000,22200,1,1903.57,10.4,0.67,5.3,0.46,Index Funds
37,130736,39400,13000,1,14847.46,26.43,2.2,5.71,0.14,ETFs
38,149565,46300,21300,1,11563.16,32.3,4.14,3.72,0.66,Index Funds
48,22069,13300,6900,1,4273.88,16.51,4.81,1.75,-1.71,Index Funds
37,12531,37300,13800,1,13971.92,11.84,2.17,5.39,-0.82,ETFs
27,173123,21400,12200,1,13111.79,14.68,4.29,1.2,-0.88,Mutual Funds
40,143808,11100,4600,0,11150.11,23.26,4.39,5.04,0.91,Fixed Deposit
22,143782,62000,18600,1,7751.99,25.19,1.05,4.4,0.37,Index Funds
20,72155,28100,18800,1,4756.88,21.43,4.31,5.52,-1.44,Index Funds
36,150047,19400,12200,1,12146.23,23.2,1.96,5.49,-2.39,Index Funds
20,67424,32100,11200,1,8120.95,24.11,3.17,1.27,0.53,Index Funds
48,50603,76700,43700,2,19657.07,33.08,2.93,4.05,-1.59,Crypto
37,159324,10300,7800,2,21024.33,13.16,3.48,1.62,-1.88,Crypto
33,137503,61500,20900,1,5472.0,33.07,3.83,1.39,3.14,Mutual Funds
42,173553,29600,14200,1,21218.72,30.66,2.48,3.24,3.46,Mutual Funds
49,97573,14800,5200,0,1664.47,32.25,4.5,1.49,-0.67,Gold
24,145629,57500,19000,2,15277.55,32.03,4.14,4.64,-2.74,Stocks
30,108302,55900,35800,1,2545.41,24.12,4.03,5.84,1.82,Mutual Funds
24,136234,15600,10900,0,11196.06,16.34,2.56,3.85,0.5,Bonds
25,170814,42500,26400,0,5427.26,26.1,0.67,2.18,1.16,Gold
45,24675,32900,19100,1,12729.87,38.74,2.72,5.22,-0.95,Mutual Funds
49,78997,15500,9900,1,9514.9,27.66,4.54,5.27,-1.56,Index Funds
36,153087,66400,33200,0,4272.33,10.33,1.36,4.66,-0.36,Fixed Deposit
47,186129,2100,1000,1,9350.84,11.79,4.92,4.08,0.26,Index Funds
32,168663,10700,6800,1,8048.46,39.79,4.13,5.34,-1.1,Mutual Funds
42,145905,41100,27500,0,10301.68,12.16,3.69,1.82,1.94,Bonds
37,12896,39300,22000,2,14507.54,11.38,3.55,5.66,-2.61,Real Estate
28,169044,37000,17800,1,11806.96,20.59,3.14,5.74,0.61,Index Funds
37,54733,19300,13900,1,5817.82,39.08,3.74,5.36,0.19,Index Funds
26,46800,5800,2700,0,10046.32,19.56,2.4,2.25,1.83,Gold
23,101044,1900,800,2,10584.23,22.3,4.3,5.29,-1.44,Real Estate
21,10347,39700,20200,1,7913.89,29.02,3.63,3.49,1.06,ETFs
19,195135,41900,15500,1,6516.12,10.72,3.97,3.97,0.72,Mutual Funds
46,138715,39700,17100,1,4980.61,36.93,4.07,5.2,0.37,Index Funds
39,45785,78000,43700,1,6975.94,25.58,0.91,1.15,-1.33,ETFs
42,23681,1700,500,1,16488.4,24.0,0.75,2.81,-1.16,Mutual Funds
44,186098,56600,22600,0,8770.88,35.82,4.1,5.08,-0.44,Fixed Deposit
46,108864,68300,33500,0,10679.66,38.59,1.67,5.07,-0.75,Gold
44,151964,28500,21900,1,13114.31,22.7,3.12,5.24,1.89,Index Funds
41,52299,5400,3200,1,14444.31,15.17,2.5,1.85,0.2,Index Funds
20,22073,38800,21700,0,5792.19,34.47,0.6,4.53,1.19,Gold
21,107304,32700,15000,2,13111.89,22.1,0.68,1.73,-2.18,Crypto
18,35682,16500,5400,2,13307.53,38.07,4.22,4.93,-2.76,Stocks
36,129302,27500,10500,0,1119.39,38.5,3.23,2.23,-0.27,Bonds
35,150361,59200,20700,2,7864.41,13.44,2.86,4.69,-1.92,Crypto
46,120359,51500,26300,1,4670.51,38.7,4.75,3.28,0.06,ETFs
37,143999,8400,2500,2,6349.47,21.05,1.28,5.93,-1.26,Crypto
28,184402,31200,19300,0,7913.02,29.39,1.66,3.9,0.46,Gold
29,71707,23800,18800,2,11836.19,11.04,3.91,4.16,-1.17,Real Estate
25,70428,2200,700,1,3750.39,36.67,3.99,2.84,0.84,Mutual Funds
39,55601,15300,8900,2,9681.41,29.25,2.32,4.67,-1.32,Crypto
27,138611,32800,26200,2,9295.23,29.31,4.78,3.47,-2.8,Crypto
44,116487,25700,13900,0,9242.56,37.07,4.72,1.09,1.28,Bonds
32,158741,42000,13000,1,12728.49,25.25,0.56,4.04,-1.15,ETFs
26,156716,31700,12000,0,8038.77,22.32,1.28,5.15,2.06,Bonds
18,154817,2700,1300,0,15417.81,35.98,4.19,2.18,-0.96,Fixed Deposit
23,33228,22800,10000,2,7695.98,32.27,2.01,2.11,-1.23,Real Estate
41,170593,63100,25900,1,10093.93,38.47,0.93,4.04,-0.43,ETFs
18,127788,33100,10900,2,19095.02,38.2,4.03,5.09,-0.84,Real Estate
28,102239,11700,9100,1,11236.08,21.47,2.55,2.25,0.19,Index Funds
21,31928,13100,4300,1,2239.36,23.41,2.72,5.66,0.6,ETFs
38,23322,14500,4800,1,12489.25,17.68,1.34,5.64,0.83,ETFs
44,193786,48900,22000,1,9424.64,29.82,3.47,2.0,-0.13,ETFs
37,92896,31300,16300,2,13973.85,20.94,2.98,2.32,-2.25,Real Estate
24,67292,32300,14500,0,14970.76,33.58,1.43,4.5,2.59,Fixed Deposit
37,34055,65000,29300,1,9037.91,13.65,2.03,5.76,-0.55,ETFs
31,47891,14500,5800,1,8173.95,13.49,3.19,4.55,-0.63,Mutual Funds
31,86912,46000,23000,0,7784.92,16.13,4.66,3.22,-0.13,Bonds
37,142660,36800,29400,0,11930.46,12.53,4.64,1.85,-0.39,Bonds
28,95536,41300,16900,2,12667.96,28.6,1.8,3.31,-2.62,Real Estate
25,11304,12300,6800,1,12682.2,14.42,3.81,4.03,0.86,Mutual Funds
21,12345,4300,2200,2,8090.7,14.8,3.99,2.65,-1.23,Stocks
45,165372,15500,11200,1,2128.13,10.43,4.14,3.55,-0.49,Index Funds
25,160331,11800,4200,1,6585.08,33.46,3.07,1.65,2.64,ETFs
38,96006,24300,9200,2,14569.56,34.37,0.55,3.26,1.42,Stocks
18,151424,18500,7600,0,21653.17,14.86,3.93,1.45,2.42,Gold
31,134350,5200,1700,2,3640.89,32.19,0.98,1.25,-1.02,Real Estate
41,169437,36300,13400,1,13016.63,23.01,1.03,5.29,1.1,ETFs
30,24446,35000,17900,0,11167.3,17.19,3.23,2.03,0.6,Fixed Deposit
41,7336,22200,10900,1,12546.39,28.64,4.93,3.88,-0.08,ETFs
43,67032,57000,37100,2,16066.82,15.35,1.59,1.74,-1.13,Real Estate
35,102852,27400,21100,0,10682.91,32.71,3.41,2.31,1.63,Fixed Deposit
34,143593,22000,6800,0,9974.19,11.43,1.87,2.81,-0.77,Fixed Deposit
24,159553,6400,4300,1,13903.43,38.77,4.54,1.72,0.2,Mutual Funds
27,23474,9700,5700,1,8221.58,12.16,3.17,1.23,1.37,Index Funds
39,182832,73800,58300,1,8003.26,27.38,1.43,5.39,-1.47,Mutual Funds
24,60718,44700,22800,1,10517.77,37.07,1.68,1.06,-1.63,ETFs
40,49629,73400,39600,0,3705.36,10.36,2.45,1.31,3.77,Bonds
31,50232,10800,6700,1,7557.64,24.96,1.05,5.03,-1.29,Index Funds
48,91544,19200,7900,0,16325.16,20.5,0.85,2.41,2.43,Gold
26,55669,25100,18800,0,1549.0,27.41,3.56,4.61,-0.08,Fixed Deposit
35,74184,60500,24200,0,6487.69,16.76,2.33,1.73,-0.64,Bonds
50,184017,4300,1500,0,6332.37,11.95,3.77,2.19,-0.49,Bonds
33,18140,64600,36200,1,11419.02,28.78,1.0,3.86,-0.09,ETFs
27,131468,40100,22900,0,2342.07,22.51,3.24,5.94,2.01,Fixed Deposit
29,88457,61800,21000,0,11570.19,28.67,2.49,1.37,1.13,Fixed Deposit
39,19357,26500,13000,0,3064.21,16.32,0.76,3.0,-0.32,Bonds
41,116672,2200,1100,1,3868.0,20.16,2.95,1.22,-2.8,Index Funds
21,73673,28500,16200,1,20262.29,26.85,0.87,2.0,0.03,Index Funds
38,126673,10300,8100,0,8193.62,27.79,4.22,5.54,0.2,Fixed Deposit
45,70633,56500,33300,0,14832.15,21.17,3.34,1.48,1.89,Bonds
28,101111,8600,2800,2,1590.12,18.4,3.01,5.28,-2.21,Real Estate
49,83258,9200,6500,1,12702.12,18.21,1.1,1.89,-0.74,Mutual Funds
32,148996,15800,8700,1,2525.08,15.24,1.79,5.31,-0.79,Index Funds
34,74286,20200,7500,1,5971.55,19.76,2.72,3.69,-0.08,Mutual Funds
36,98269,12700,7400,1,15926.29,15.98,3.35,5.39,0.14,Index Funds
45,79071,3200,1200,0,13503.09,29.01,1.32,1.76,0.66,Gold
25,193398,60200,36700,1,1488.38,27.07,0.54,4.81,-2.84,Mutual Funds
47,35651,14500,8600,0,9528.14,21.48,2.05,4.4,0.26,Gold
25,75202,42300,27500,0,10066.52,19.77,2.67,3.71,0.37,Fixed Deposit
32,53777,66500,47200,0,8109.05,17.13,1.33,5.05,0.11,Gold
30,153066,51000,39300,0,3578.34,26.06,2.71,4.24,-0.27,Bonds
44,72263,12400,8700,2,14543.5,37.57,2.02,5.39,-5.13,Stocks
26,195706,42100,24000,1,16292.73,30.57,2.55,2.91,0.85,Mutual Funds
20,105158,55600,17800,1,15966.07,32.33,2.06,3.95,-1.46,ETFs
47,15800,41800,30500,1,17163.37,35.03,3.33,5.35,0.92,Index Funds
19,42823,4500,2300,0,10971.66,20.55,0.69,2.07,1.88,Fixed Deposit
42,68878,19200,14400,2,13871.7,11.89,1.27,3.43,-2.51,Real Estate
43,23708,18000,14200,1,4780.64,28.68,2.45,5.8,0.87,Mutual Funds
45,148891,25300,9600,2,3359.04,15.66,2.1,3.37,-1.85,Crypto
43,68870,10300,7600,0,11916.23,27.07,2.26,2.26,-0.06,Bonds
28,14283,41100,18900,1,12196.35,32.19,4.12,2.76,-0.19,Index Funds
18,166645,14300,4300,1,13073.48,33.51,4.49,5.43,1.13,Mutual Funds
43,83707,9800,5300,0,13889.41,19.06,1.62,5.77,0.91,Gold
46,167005,17500,13700,0,15124.09,25.37,4.26,5.75,0.39,Bonds
47,10774,24100,13700,2,16334.81,28.63,2.56,4.49,-2.47,Crypto
46,147055,68500,50000,2,11756.2,34.58,1.73,3.55,-3.77,Stocks
29,101468,56300,40000,0,12225.52,32.84,4.93,1.91,1.37,Gold
31,101334,25400,17300,1,10702.68,39.64,4.21,1.62,1.12,ETFs
50,23133,25200,16100,2,7624.48,10.24,4.97,1.3,-1.5,Real Estate
38,151011,20100,7000,1,14790.84,23.12,1.26,1.09,0.52,Mutual Funds
36,5781,30200,10900,1,14303.53,17.68,1.15,5.39,-0.31,ETFs
50,119586,8600,3400,0,3526.46,13.6,2.77,5.05,1.63,Fixed Deposit
29,192772,16800,8700,1,6187.64,37.35,3.37,3.84,0.13,ETFs
29,32624,24200,16000,1,12211.85,39.94,1.27,5.99,1.35,ETFs
31,11823,16000,11800,0,9515.43,15.42,4.37,5.77,-0.92,Fixed Deposit
28,23489,54100,43300,0,15199.29,11.15,2.89,4.28,0.43,Fixed Deposit
25,176033,4400,2600,0,9509.89,18.25,2.35,3.32,-0.62,Bonds
34,34118,41600,31600,0,2322.35,35.05,3.21,1.76,-0.93,Fixed Deposit
18,105417,76800,49900,2,5911.96,18.82,3.36,3.58,-3.49,Real Estate
39,86816,22500,8300,0,8550.09,11.71,0.69,1.79,1.39,Bonds
38,158335,4400,1900,0,2499.52,11.57,5.0,2.99,2.62,Fixed Deposit
44,18565,28300,8800,1,22651.17,22.82,2.14,5.71,-2.08,Mutual Funds
48,156426,23800,17900,1,7063.67,37.95,0.78,2.71,1.04,ETFs
27,179023,3100,1100,0,6958.82,18.58,4.34,1.76,0.98,Bonds
18,96179,12200,3900,0,2192.24,22.81,4.97,3.91,-0.77,Bonds
21,28648,45400,28600,1,5072.59,13.06,4.17,4.01,-1.11,Mutual Funds
22,186801,15900,7500,1,15348.1,24.81,4.33,1.97,1.77,Mutual Funds
21,46971,36200,18800,0,11081.65,30.9,3.32,1.98,1.61,Fixed Deposit
50,23658,9800,2900,0,12930.68,18.13,4.65,5.95,0.68,Gold
35,26253,30900,11400,1,8421.05,18.9,0.66,2.22,-0.78,Mutual Funds
46,184635,4000,3200,0,5498.34,35.26,3.95,5.19,1.63,Gold
36,162462,68900,43400,2,9012.04,10.31,3.52,3.35,-1.25,Stocks
